isbn,original_title,original_publication_year,authors,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
006174266X,Ungifted,2012.0,Gordon Korman,283,548,2593,4806,4497
1400031605,Noises Off,1982.0,Michael Frayn,240,469,2030,4163,5995
440225450,The Final Detail,1999.0,Harlan Coben,76,353,3200,6669,4184
380817934,Olympos,2005.0,Dan Simmons,206,766,2765,4945,4016
802715524,A History of the World in 6 Glasses,2005.0,Tom Standage,182,794,3820,5184,2708
451470893,,2015.0,Karen   White,149,458,2377,5070,3517
446697435,The Widow of the South,2005.0,Robert Hicks,338,1067,3548,4953,3336
,,2013.0,Jennifer L. Armentrout,359,860,3213,7023,9016
1414358466,Courageous,2011.0,"Randy Alcorn, Alex Kendrick, Stephen Kendrick",65,141,878,2325,6727
763644102,The Magician's Elephant,2009.0,"Kate DiCamillo, Yoko Tanaka",255,1109,4342,5960,4442
345477243,Back When We Were Grownups,2001.0,Anne Tyler,315,1422,5501,5341,2053
097496090X,The Dead,1914.0,James Joyce,232,651,2152,3785,5195
,قمر على سمرقند,2004.0,"محمد المنسي قنديل, Mohamed Mansi Qandil",386,587,1976,3765,3263
,,2013.0,Aleatha Romig,310,470,1897,4814,10733
1606840584,The Lost Saint,2010.0,Bree Despain,297,835,3234,4991,6355
553807145,Relentless,2009.0,Dean Koontz,394,1016,4015,4940,3297
038070613X,Taliesin. Book I of the Pendragon Cycle,1987.0,Stephen R. Lawhead,206,714,2902,5017,4695
446695645,,2002.0,Carl Hiaasen,76,559,3936,5824,2732
,المرحوم,2013.0,حسن كمال,576,1071,2526,2854,1993
812532597,The Memory of Earth,1992.0,Orson Scott Card,382,1352,4570,4874,2479
006170654X,Wench,2009.0,Dolen Perkins-Valdez,197,1014,4313,5753,2543
451412702,Curse the Dawn,2009.0,Karen Chance,188,585,3296,6766,7950
805423516,Praying God's Word: Breaking Free From Spiritual Strongholds,2000.0,Beth Moore,70,175,1128,2648,6370
679772669,In the Skin of a Lion,1987.0,Michael Ondaatje,281,844,2885,4556,3867
,Where There's Smoke,2014.0,Jodi Picoult,476,1408,4096,3990,2750
5559608475,Jack: Straight from the Gut,2001.0,"Jack Welch, John A. Byrne, Mike Barnicle",331,727,2670,3953,2933
60256575,The Missing Piece Meets the Big O,1981.0,Shel Silverstein,70,302,1496,2750,5517
60997028,Život je jinde,1969.0,"Milan Kundera, Aaron Asher",98,482,2619,4647,3353
345468694,Blessings,2002.0,Anna Quindlen,223,1139,5147,5205,2073
373776985,Wicked Nights,2012.0,Gena Showalter,375,840,3308,6840,8213
,Six's Legacy,2011.0,Pittacus Lore,126,501,3113,5112,5590
886774012,Magic's Promise,1990.0,Mercedes Lackey,107,519,2978,5612,7797
1250010136,,2016.0,Lisa Scottoline,437,1348,3878,4241,2454
545415071,Underworld,2012.0,Meg Cabot,420,1479,4713,6296,6731
1416575642,Food Matters: A Guide to Conscious Eating with More Than 75 Recipes,2008.0,Mark Bittman,122,417,2501,4261,3357
340752475,Coming Home,1995.0,Rosamunde Pilcher,86,285,1910,4607,6284
842332359,Glorious Appearing: The End of Days,2004.0,"Tim LaHaye, Jerry B. Jenkins",434,903,2538,3363,5102
,ليتها تقرأ,2010.0,خالد الباتلي,1662,1921,2575,1731,1940
399159312,Silken Prey,2013.0,John Sandford,69,261,2149,6117,5044
399157700,,2012.0,John Sandford,65,249,2200,6025,5280
679759328,Hotel du Lac,1984.0,Anita Brookner,342,1276,3952,4304,2240
452276721,The Ghost Road,1995.0,Pat Barker,182,500,2128,4681,5118
553211587,The Tragedy of Puddn'head Wilson,1893.0,Mark Twain,174,928,4107,5330,3010
1888009039,τὰ μετὰ τὰ φυσικά,-330.0,"Aristotle, Joe Sachs",181,607,2377,3299,4181
1250021529,If You Find Me,2013.0,Emily Murdoch,210,616,2760,6377,5492
044669570X,Native Tongue,1991.0,Carl Hiaasen,89,399,2900,5140,3254
312147015,The Persian Pickle Club,1995.0,Sandra Dallas,158,782,4367,5798,3192
373210043,My Soul to Save,2009.0,Rachel Vincent,221,958,4664,6651,6786
141319623,The Worst Witch,,Jill Murphy,216,725,3580,4344,4796
689717385,The Relatives Came,1985.0,"Cynthia Rylant, Stephen Gammell",143,497,2312,3852,6448
340682388,What I Loved,2002.0,Siri Hustvedt,232,628,2037,4307,4268
,Maryamah Karpov: Mimpi-mimpi Lintang,2008.0,Andrea Hirata,231,986,2694,2484,2012
1416983309,Tilt,2012.0,Ellen Hopkins,202,487,2016,3894,6130
345491149,Dragonheart (Dragonriders of Pern),2008.0,Todd J. McCaffrey,206,464,2260,3417,5522
149033274X,,2013.0,J.C. Reed,268,903,3900,7234,6746
142401447,The Pearls of Lutra,1996.0,Brian Jacques,150,668,4002,5916,5570
670020478,The Element: A New View of Human Capacity,2009.0,"Ken Robinson, Lou Aronica",230,779,2596,3932,3587
670025771,The Secret Chord,2015.0,Geraldine Brooks,446,1120,3383,4221,1986
1484721349,,2014.0,Rick Riordan,90,327,2258,4996,8085
1482658143,A Different Blue,2013.0,Amy Harmon,266,658,2776,6977,9225
1416544186,Downtown Owl,2008.0,Chuck Klosterman,259,1080,3611,3797,1647
345459210,The Flood,2003.0,William C. Dietz,379,1118,2901,3137,2981
345397673,Antrax,2001.0,Terry Brooks,96,653,3482,5096,4290
375755195,Sailing Alone Around the Room: New and Selected Poems,2001.0,Billy Collins,213,352,1423,3853,5413
62048546,Once,2012.0,Anna Carey,292,1000,4020,5769,5301
,Into the Deep,2013.0,Samantha Young,267,703,3455,7770,7515
671876465,Mirror Dance,1994.0,Lois McMaster Bujold,69,221,1825,5804,7436
312363044,Agnes and the Hitman,2007.0,"Jennifer Crusie, Bob Mayer",399,1010,3856,5695,5890
1596914521,Logicomix: An Epic Search for Truth,2009.0,"Apostolos Doxiadis, Christos H. Papadimitriou, Alecos Papadatos, Annie Di Donna",134,522,2435,5125,3975
2246760011,HHhH,2009.0,Laurent Binet,229,523,1968,4990,4549
62305190,The Residence: Inside the Private World of the White House,2015.0,Kate Andersen Brower,194,770,3446,4627,2623
,Stone Cold Touch,2014.0,Jennifer L. Armentrout,113,369,2239,6696,11110
345540875,The Life List,2013.0,Lori Nelson Spielman,171,538,2315,4820,4929
61797081,The Rising,2013.0,Kelley Armstrong,149,639,3592,6714,7687
679417370,Buddenbrooks: Verfall einer Familie,1901.0,"Thomas Mann, John E. Woods, T.J. Reed",284,667,2380,5108,6588
1406507881,Дядя Ваня,1897.0,Anton Chekhov,267,933,3393,4804,3940
031609739X,The Christmas Wedding,2011.0,"James Patterson, Richard DiLallo",972,2300,4791,3564,2621
441010288,The Lost Years of Merlin,1996.0,T.A. Barron,277,701,3391,5350,5209
778325644,Storm Glass,2009.0,Maria V. Snyder,225,973,4726,7908,6373
014118616X,"The Sea, the Sea",1978.0,"Iris Murdoch, Mary Kinzie",297,792,2634,4517,3924
1475145578,,2011.0,Jamie McGuire,190,628,2690,5446,7208
689857977,"Among the Enemy (Shadow Children, #6)",2005.0,Margaret Peterson Haddix,79,417,2949,5473,6398
,Incendiary,2012.0,Amy A. Bartol,139,312,1423,3897,8718
,Battlefield Earth: A Saga of the Year 3000,1982.0,L. Ron Hubbard,1517,1602,3128,3741,3792
670032085,Financial Peace Revisited,1992.0,Dave Ramsey,95,263,1528,3508,5877
671888587,I'll Be Seeing You,1993.0,Mary Higgins Clark,81,668,4907,5597,3415
307461181,,2010.0,Carol Burnett,171,471,2474,4728,4490
140280464,My Year of Meats,1998.0,Ruth Ozeki,134,496,2420,5070,3023
446696161,Fledgling,2005.0,Octavia E. Butler,299,827,2876,4773,4167
,At Peace,2011.0,Kristen Ashley,179,377,1787,6642,14674
385337388,The House of God,1978.0,"Samuel Shem, John Updike",226,621,2146,3842,3529
,Nefes Nefese,2002.0,"Ayşe Kulin, John W. Baker",242,830,3006,4755,3099
439874025,Echo,2015.0,Pam Muñoz Ryan,208,359,1555,5013,8507
039953346X,Wreck This Journal,2007.0,Keri Smith,298,581,1986,3407,6522
60007761,"Архипелаг ГУЛАГ, 1918-1956",1973.0,"Aleksandr Solzhenitsyn, Edward E. Ericson Jr.",142,484,2123,4535,5493
874778883,Sieben Jahre in Tibet,1952.0,Heinrich Harrer,124,439,2529,5378,4447
307270742,Commencement,2009.0,J. Courtney Sullivan,542,1889,5253,4419,1745
439395623,The Bar Code Tattoo (Point Thriller),2004.0,Suzanne Weyn,849,1883,4098,4133,3807
1451649916,MacRieve,2013.0,Kresley Cole,147,503,2563,6796,10155
446546313,Oogy: The Dog Only a Family Could Love,2009.0,Larry Levin,171,673,2167,3439,4488
037572737X,American Tabloid,1995.0,James Ellroy,153,392,1674,3967,5339
1442408626,"The Fallen and Leviathan (The Fallen, #1-2)",2010.0,Thomas E. Sniegoski,685,1362,3381,4078,4570
345419391,The Renegades of Pern,1989.0,Anne McCaffrey,116,1005,4811,5578,4537
156005204,Memorial do Convento,1982.0,"José Saramago, Giovanni Pontiero",296,818,2542,4360,3851
688044026,The Cake Bible,1988.0,"Rose Levy Beranbaum, Maria Guarnaschelli, Vincent Lee, Manuela Paul, Dean G. Bornstein",182,363,1601,2538,4729
1484709012,Serafina and the Black Cloak,2015.0,Robert  Beatty,324,782,3365,5157,4484
1857239407,Star Wars: From the Adventures of Luke Skywalker,1976.0,"Alan Dean Foster, George Lucas",162,581,2611,4017,5176
345498208,Summer House,2009.0,Nancy Thayer,159,530,3171,4711,3579
1592400825,Almost French: Love and a New Life in Paris,2003.0,Sarah Turnbull,221,904,3744,4320,2470
,Stupeur et tremblements,1999.0,Amélie Nothomb,385,1158,4014,5629,3349
345476867,Pandora / Vittorio the Vampire (New Tales of the Vampires),1998.0,Anne Rice,156,606,2581,3458,4624
61728934,Summer and the City,2011.0,Candace Bushnell,315,1277,4123,4224,2842
1410400964,The Stone Monkey,2002.0,Jeffery Deaver,99,476,3469,5682,3950
042520426X,Origin in Death,2005.0,J.D. Robb,34,231,2411,6602,9409
689849230,The First Part Last,2003.0,Angela Johnson,245,827,2985,4178,4827
307459659,The Invisible Gorilla,2010.0,"Christopher Chabris, Daniel Simons",227,710,2588,3946,3355
055358359X,Prior Bad Acts,2006.0,Tami Hoag,84,306,2643,5210,4431
61131644,Firestar's Quest,2007.0,Erin Hunter,233,496,2117,3969,8865
385521723,A Fraction of the Whole,2008.0,Steve Toltz,210,605,1756,3624,4183
763655996,This is Not My Hat,2012.0,Jon Klassen,312,559,1986,4655,7429
761147489,I Will Teach You To Be Rich,2009.0,Ramit Sethi,188,581,2126,4480,4371
446580856,Radiant Angel,2015.0,Nelson DeMille,184,582,2780,4246,2815
,The Queen's Poisoner,2016.0,Jeff Wheeler,293,501,2387,5807,5334
84386874,Rejoice,2004.0,"Karen Kingsbury, Gary Smalley",40,148,1233,3355,6821
385530803,Physics of the Future: How Science Will Shape Human Destiny and Our Daily Lives by the Year 2100 ,2011.0,Michio Kaku,212,532,2463,4461,3937
1423168232,The Naturals,2013.0,Jennifer Lynn Barnes,209,595,2984,6452,7770
1405208198,,1960.0,"Hergé, Leslie Lonsdale-Cooper, Michael Turner",69,280,2056,4177,5157
99459051,Brandvägg,1997.0,"Henning Mankell, Ebba Segerberg",102,457,2790,5656,3409
081099478X,Tales From the Hood,2008.0,"Michael Buckley, Peter Ferguson",129,337,2284,5001,7783
316611689,Mutiny on the Bounty,1932.0,"Charles Bernard Nordhoff, James Norman Hall",120,510,3085,4491,4060
1931514941,ラブひな #1,1999.0,Ken Akamatsu,684,1135,2594,2664,3969
075730334X,What the Bleep Do We Know!?: Discovering the Endless Possibilities for Altering Your Everyday Reality,2005.0,"William Arntz, Betsy Chasse, Mark Vicente",212,369,1387,2820,5245
1612187005,The Wretched of Muirwood,2011.0,Jeff Wheeler,205,598,2729,5329,4207
380753022,Gentle Rogue,1990.0,Johanna Lindsey,137,496,2686,5482,7908
62429973,The Shepherd's Crown,2015.0,Terry Pratchett,47,238,1644,4868,7002
192805622,Mary Barton,1848.0,"Elizabeth Gaskell, Shirley Foster",396,1087,3731,4788,3177
486424529,Nostromo: a Tale of the Seaboard,1904.0,Joseph Conrad,465,986,2933,4362,3935
758278438,The Plum Tree,2012.0,Ellen Marie Wiseman,151,516,2094,4352,3796
1421506289,デスノート #7 (Desu Nōto) Zero (零),2005.0,"Tsugumi Ohba, Takeshi Obata",90,296,1603,4277,8641
980003431,The Crown Conspiracy,2008.0,Michael J. Sullivan,166,460,2063,4970,5468
1250029880,Styxx,2013.0,Sherrilyn Kenyon,243,318,1024,3075,12197
019280474X,Eugénie Grandet,1833.0,"Honoré de Balzac, Sylvia Raphael, Christopher Prendergast",238,945,3626,5028,3443
039458404X,Essentials of Classic Italian Cooking,1992.0,"Marcella Hazan, Karin Kretschmann",217,344,1416,3286,5615
312340710,Grafarþögn,2001.0,"Arnaldur Indriðason, Bernard Scudder",150,459,2723,5478,3335
803737203,The Catastrophic History of You and Me,2012.0,Jess Rothenberg,347,762,2601,4720,5754
805090053,"Girl, Stolen",2010.0,April Henry,212,713,3200,4724,5096
1590388003,"Leven Thumps and the Eyes of the Want (Leven Thumps, #3)",2007.0,Obert Skye,271,744,2526,3525,4464
,Killing Reagan,2015.0,"Bill O'Reilly, Martin Dugard",164,344,1903,4598,3910
1935618040,The girl who was on fire,2011.0,"Leah Wilson, Jennifer Lynn Barnes, Mary Borsellino, Sarah Rees Brennan, Terri  Clark, Bree Despain, Adrienne Kress, Sarah Darer Littman, Cara Lockwood, Elizabeth M. Rees, Carrie Ryan, Ned Vizzini, Lili Wilkinson, Blythe Woolston",213,415,1556,2425,6050
006444001X,A Bargain for Frances,1970.0,"Russell Hoban, Lillian Hoban",146,399,2350,3549,6879
399158820,Calculated in Death,2013.0,J.D. Robb,108,380,2500,5985,7429
1555977073,The Argonauts,2015.0,Maggie Nelson,406,807,2390,4513,5133
316005274,Gonzo: The Life of Hunter S. Thompson,2007.0,"Jann S. Wenner, Corey Seymour",78,324,2117,3879,3710
374106681,The Last Painting of Sara de Vos,2016.0,Dominic Smith,762,878,3461,6538,4782
,The Sister,2016.0,Louise Jensen,768,1492,5437,7470,5949
758266944,Kiss of Frost,2011.0,Jennifer Estep,234,882,4118,7181,7610
439050235,Duck On A Bike,2002.0,David Shannon,227,659,2615,3690,5363
1401341705,The Collaborator,2011.0,Margaret Leroy,190,593,2938,5383,3202
,The Shadow Throne,2014.0,Jennifer A. Nielsen,112,534,2540,5724,7819
140097317,City of Glass,1985.0,Paul Auster,230,853,2758,4320,3015
850515025,Memórias Póstumas de Brás Cubas,1880.0,Machado de Assis,119,382,1618,3333,5125
61160881,This Body of Death,2010.0,Elizabeth  George,175,515,2785,5745,4480
553262149,Emily Climbs,1925.0,L.M. Montgomery,162,532,3212,6029,7098
446500046,Kushiel's Mercy,2001.0,Jacqueline Carey,79,315,2002,4820,7236
006000942X,,2003.0,Thomas C. Foster,524,1332,4212,5409,3110
765332000,Shadows in Flight,2011.0,Orson Scott Card,221,1033,3786,4867,3314
62289241,Burn For Me,2014.0,Ilona Andrews,478,482,2108,7023,11973
743281640,Chasing Darkness,2008.0,Robert Crais,50,197,2009,5629,4901
810987880,"ttyl (Internet Girls, #1)",2004.0,Lauren Myracle,1006,2083,4412,3749,3540
312291450,If Chins Could Kill: Confessions of a B Movie Actor,2001.0,Bruce Campbell,315,467,2483,4904,4222
1421515636,ヴァンパイア騎士 4,2006.0,"Matsuri Hino, Tomo Kimura",175,477,1987,3365,7714
3499237709,Train Dreams,2002.0,"Denis Johnson, Bettina Abarbanell",146,653,2709,4669,3180
62219685,Die Kunst des klaren Denkens,2011.0,Rolf Dobelli,347,819,2735,4082,3118
152002650,Mouse Paint,1989.0,Ellen Stoll Walsh,169,495,2617,3825,6049
,,2012.0,L.D. Davis,494,935,3377,6521,5765
3822859710,Edvard Munch,1990.0,Ulrich Bischoff,170,484,1616,2389,3713
631227083,"Art in Theory, 1900-2000: An Anthology of Changing Ideas",2002.0,"Charles Harrison, Paul Wood",313,538,1662,2138,3215
811879542,Un livre,2010.0,"Hervé Tullet, Christopher Franceschelli",182,386,1506,3684,9701
340894334,The Killing (Cherub #4),2005.0,Robert Muchamore,85,423,2411,4417,5019
752849190,Darkest Fear,1999.0,Harlan Coben,73,303,2928,6603,4157
192723715,The Lady of Shalott,1833.0,"Alfred Tennyson, Charles Keeping",144,495,2806,4956,6828
689875460,"Revenge of the Wannabes (The Clique, #3)",2005.0,Lisi Harrison,449,1344,3741,3664,4505
019283617X,Zur Genealogie der Moral,1887.0,"Friedrich Nietzsche, Douglas Smith",191,489,2114,4199,4816
1563890526,"John Constantine, Hellblazer: Volume 1: Original Sins",1988.0,"Jamie Delano, John Ridgway, Alfredo Alcalá",160,420,2446,4840,5126
1401341764,,2011.0,"Jane Lynch, Lisa Dickey",366,946,3363,3894,2842
,Dawn of Wonder,2015.0,Jonathan Renshaw,171,357,1224,3748,6858
749955910,Celebrity in Death,2012.0,J.D. Robb,85,301,2471,6392,8223
,,2014.0,سلطان موسى الموسى,421,695,1753,2752,4293
1585678449,Die 13½ Leben des Käpt'n Blaubär ,1999.0,"Walter Moers, John Brownjohn",258,607,1923,4176,6588
140132937,The Wives of Henry VIII,1992.0,Antonia Fraser,143,338,2353,5656,5501
61998168,Every Thing On It,2011.0,Shel Silverstein,97,247,1433,3141,6712
394839730,The Snowman,1978.0,Raymond Briggs,141,483,2141,3561,7400
62333046,,2014.0,Jay Crownover,150,612,3634,9279,10263
,Just One Drop,2012.0,Quinn Loftis,96,278,1537,3827,10010
345379187,Billions and Billions: Thoughts on Life and Death at the Brink of the Millennium,1997.0,"Carl Sagan, Ann Druyan",104,295,1612,3851,5474
399155988,Rough Country,2009.0,John Sandford,60,316,2468,6148,5494
449911934,Rabbit Redux,1971.0,John Updike,269,798,3052,4564,3044
60562250,Lemony Snicket: The Unauthorized Autobiography,2002.0,Lemony Snicket,372,1415,4415,4558,4232
330344951,Ross Poldark,1945.0,Winston Graham,105,371,2362,5830,4872
1250067847,Orphan X,2016.0,Gregg Hurwitz,188,539,2559,6349,5348
,The Look of Love,2011.0,Bella Andre,506,1387,4543,6959,6227
1587672286,Blockade Billy,2010.0,Stephen King,377,1855,5902,4212,2104
752858637,The Matlock Paper,1973.0,Robert Ludlum,92,521,3305,4595,2978
1565125525,Breakfast with Buddha,2007.0,Roland Merullo,171,774,2923,4692,2939
140449213,De vita Caesarum ,119.0,"Suetonius, Michael Grant, Robert Graves",149,496,2701,4867,4745
1627761314,حوجن,2013.0,"Ibraheem Abbas, إبراهيم عباس, Yasser Bahjatt",945,1121,1951,2206,4354
140294295,Sharpe's Rifles,1988.0,Bernard Cornwell,26,181,1805,4857,4688
345479335,"Vector Prime (Star Wars: The New Jedi Order, #1)",1999.0,R.A. Salvatore,408,891,3117,4131,3578
60519568,"Touching Darkness (Midnighters, #2)",2005.0,Scott Westerfeld,164,912,4709,6581,5056
1416593381,Revenge of the Spellmans,2009.0,Lisa Lutz,176,359,2481,6382,5776
1594205345,,2013.0,Charlie LeDuff,172,499,2343,4785,3304
61043494,Gaudy Night,1935.0,Dorothy L. Sayers,166,526,2267,5352,8067
174348495X,Kings Rising,2016.0,C.S. Pacat,140,340,1429,4555,11496
,Rival,2014.0,"Penelope Douglas, Abby Craden, Nelson Hobbs",272,848,3671,8099,9916
60082097,Mortal Engines,2001.0,Philip Reeve,242,760,2971,5583,4964
1846058317,Private London,2011.0,"James Patterson, Mark Pearson",209,944,3825,4836,3085
451463072,Blood Cross,2010.0,Faith Hunter,141,514,3225,7051,7086
,Spying in High Heels,2006.0,Gemma Halliday,354,1226,4302,4906,3227
394758250,The Lady in the Lake,1943.0,Raymond Chandler,35,301,2638,6098,4213
439673631,I Love You Through And Through,2005.0,"Bernadette Rossetti-Shustak, Caroline Jayne Church",125,289,1320,2628,6503
525954562,,2015.0,Lisa Gardner,132,522,2519,4995,3903
1401211038,,2006.0,"Jim Krueger, Alex Ross, Doug Braithwaite",121,462,1882,3292,4656
886778441,River of Blue Fire,1998.0,Tad Williams,130,625,2643,5053,4314
786814179,The Wind Singer,2000.0,"William Nicholson, Peter Sís",341,957,3647,5351,4212
156031612,The End of Mr. Y.,2006.0,Scarlett Thomas,486,1144,2795,4407,3894
345501748,Gentlemen of the Road,2007.0,"Michael Chabon, Gary Gianni",362,1416,4262,3900,1532
316043001,Those Guys Have All the Fun: Inside the World of ESPN,2011.0,"James Andrew Miller, Tom Shales",313,833,2990,3593,2464
743484258,Big Fish: A Novel of Mythic Proportions,1998.0,Daniel Wallace,292,1276,4315,4936,2826
425266869,Breakable,2014.0,Tammara Webber,240,887,3777,7005,7412
62209841,The Death of Bees,2012.0,Lisa O'Donnell,302,708,3173,5824,3036
076790284X,Bella Tuscany,1999.0,Frances Mayes,197,791,3456,4000,2745
451236718,Black Dawn,2012.0,Rachel Caine,106,448,2622,5311,8230
62007289,,2011.0,"Tim Tebow, Nathan Whitaker",326,642,1936,2841,3469
446610380,Parable of the Talents,1998.0,Octavia E. Butler,86,359,1859,4628,5403
1613778538,"Locke & Key, Vol. 6: Alpha & Omega",2014.0,"Joe Hill, Gabriel Rodríguez",161,273,1153,3746,9735
,Empire of the Sun,1984.0,J.G. Ballard,100,501,2803,5674,3888
307020754,"The Country Mouse and the City Mouse, The Dog and His Bone, The Fox and the Crow (A Little Golden Book)",1961.0,"Patricia M. Scarry, Richard Scarry",104,312,2095,2748,6234
618446877,Dark Star Safari ,2002.0,Paul Theroux,224,546,2020,4175,3332
345327861,Crystal Singer,1982.0,Anne McCaffrey,134,672,3450,5470,6324
,The Assassin and the Underworld,2012.0,Sarah J. Maas,101,323,2181,5512,9733
